dx_bin,dy_bin,cnt,bin_p,pass_p,t
"(10, 20]","(20, 30]",0.0,0.0,0.0,63
"(10, 20]","(30, 40]",0.0,0.0,0.0,63
"(20, 30]","(-40, -30]",0.0,0.0,0.0,63
"(20, 30]","(-30, -20]",4.0,0.018867924528301886,0.00018867924528301886,63
"(20, 30]","(-20, -10]",14.0,0.0660377358490566,0.000660377358490566,63
"(20, 30]","(-10, 0]",19.0,0.08962264150943396,0.0008962264150943395,63
"(20, 30]","(0, 10]",10.0,0.04716981132075472,0.00047169811320754723,63
"(20, 30]","(10, 20]",3.0,0.014150943396226415,0.00014150943396226416,63
"(20, 30]","(20, 30]",3.0,0.014150943396226415,0.00014150943396226416,63
"(20, 30]","(30, 40]",1.0,0.0047169811320754715,4.7169811320754715e-05,63
"(30, 40]","(-40, -30]",1.0,0.0047169811320754715,4.7169811320754715e-05,63
"(30, 40]","(-30, -20]",1.0,0.0047169811320754715,4.7169811320754715e-05,63
"(30, 40]","(-20, -10]",5.0,0.02358490566037736,0.00023584905660377361,63
"(30, 40]","(-10, 0]",7.0,0.0330188679245283,0.000330188679245283,63
"(30, 40]","(0, 10]",2.0,0.009433962264150943,9.433962264150943e-05,63
"(30, 40]","(10, 20]",5.0,0.02358490566037736,0.00023584905660377361,63
"(30, 40]","(20, 30]",3.0,0.014150943396226415,0.00014150943396226416,63
"(30, 40]","(30, 40]",0.0,0.0,0.0,63
"(40, 50]","(-40, -30]",0.0,0.0,0.0,63
"(40, 50]","(-30, -20]",0.0,0.0,0.0,63
"(40, 50]","(-20, -10]",2.0,0.009433962264150943,9.433962264150943e-05,63
"(40, 50]","(-10, 0]",2.0,0.009433962264150943,9.433962264150943e-05,63
"(40, 50]","(0, 10]",3.0,0.014150943396226415,0.00014150943396226416,63
"(40, 50]","(10, 20]",2.0,0.009433962264150943,9.433962264150943e-05,63
"(40, 50]","(20, 30]",3.0,0.014150943396226415,0.00014150943396226416,63
"(40, 50]","(30, 40]",0.0,0.0,0.0,63
"(50, 60]","(-40, -30]",0.0,0.0,0.0,63
"(50, 60]","(-30, -20]",0.0,0.0,0.0,63
"(50, 60]","(-20, -10]",0.0,0.0,0.0,63
"(50, 60]","(-10, 0]",2.0,0.009433962264150943,9.433962264150943e-05,63
"(50, 60]","(0, 10]",0.0,0.0,0.0,63
"(50, 60]","(10, 20]",0.0,0.0,0.0,63
"(50, 60]","(20, 30]",1.0,0.0047169811320754715,4.7169811320754715e-05,63
"(50, 60]","(30, 40]",0.0,0.0,0.0,63
"(60, 70]","(-40, -30]",0.0,0.0,0.0,63
"(60, 70]","(-30, -20]",0.0,0.0,0.0,63
"(60, 70]","(-20, -10]",1.0,0.0047169811320754715,4.7169811320754715e-05,63
"(60, 70]","(-10, 0]",2.0,0.009433962264150943,9.433962264150943e-05,63
"(60, 70]","(0, 10]",0.0,0.0,0.0,63
"(60, 70]","(10, 20]",0.0,0.0,0.0,63
"(60, 70]","(20, 30]",0.0,0.0,0.0,63
"(60, 70]","(30, 40]",0.0,0.0,0.0,63
"(-10, 0]","(-40, -30]",0.0,0.0,0.0,64
"(-10, 0]","(-30, -20]",0.0,0.0,0.0,64
"(-10, 0]","(-20, -10]",0.0,0.0,0.0,64
"(-10, 0]","(-10, 0]",0.0,0.0,0.0,64
"(-10, 0]","(0, 10]",0.0,0.0,0.0,64
"(-10, 0]","(10, 20]",0.0,0.0,0.0,64
"(-10, 0]","(20, 30]",0.0,0.0,0.0,64
"(-10, 0]","(30, 40]",0.0,0.0,0.0,64
"(0, 10]","(-40, -30]",0.0,0.0,0.0,64
"(0, 10]","(-30, -20]",0.0,0.0,0.0,64
"(0, 10]","(-20, -10]",5.0,0.02262443438914027,0.0002262443438914027,64
"(0, 10]","(-10, 0]",19.0,0.08597285067873303,0.0008597285067873303,64
"(0, 10]","(0, 10]",9.0,0.04072398190045249,0.0004072398190045249,64
"(0, 10]","(10, 20]",5.0,0.02262443438914027,0.0002262443438914027,64
"(0, 10]","(20, 30]",1.0,0.004524886877828055,4.524886877828055e-05,64
"(0, 10]","(30, 40]",0.0,0.0,0.0,64
"(10, 20]","(-40, -30]",1.0,0.004524886877828055,4.524886877828055e-05,64
"(10, 20]","(-30, -20]",1.0,0.004524886877828055,4.524886877828055e-05,64
"(10, 20]","(-20, -10]",22.0,0.09954751131221719,0.0009954751131221718,64
"(10, 20]","(-10, 0]",33.0,0.1493212669683258,0.001493212669683258,64
"(10, 20]","(0, 10]",17.0,0.07692307692307693,0.0007692307692307692,64
"(10, 20]","(10, 20]",9.0,0.04072398190045249,0.0004072398190045249,64
"(10, 20]","(20, 30]",0.0,0.0,0.0,64
"(10, 20]","(30, 40]",0.0,0.0,0.0,64
"(20, 30]","(-40, -30]",1.0,0.004524886877828055,4.524886877828055e-05,64
"(20, 30]","(-30, -20]",5.0,0.02262443438914027,0.0002262443438914027,64
"(20, 30]","(-20, -10]",14.0,0.06334841628959276,0.0006334841628959276,64
"(20, 30]","(-10, 0]",20.0,0.09049773755656108,0.0009049773755656108,64
"(20, 30]","(0, 10]",10.0,0.04524886877828054,0.0004524886877828054,64
"(20, 30]","(10, 20]",3.0,0.013574660633484163,0.00013574660633484164,64
"(20, 30]","(20, 30]",3.0,0.013574660633484163,0.00013574660633484164,64
"(20, 30]","(30, 40]",1.0,0.004524886877828055,4.524886877828055e-05,64
"(30, 40]","(-40, -30]",1.0,0.004524886877828055,4.524886877828055e-05,64
"(30, 40]","(-30, -20]",1.0,0.004524886877828055,4.524886877828055e-05,64
"(30, 40]","(-20, -10]",5.0,0.02262443438914027,0.0002262443438914027,64
"(30, 40]","(-10, 0]",7.0,0.03167420814479638,0.0003167420814479638,64
"(30, 40]","(0, 10]",2.0,0.00904977375565611,9.04977375565611e-05,64
"(30, 40]","(10, 20]",5.0,0.02262443438914027,0.0002262443438914027,64
"(30, 40]","(20, 30]",3.0,0.013574660633484163,0.00013574660633484164,64
"(30, 40]","(30, 40]",0.0,0.0,0.0,64
"(40, 50]","(-40, -30]",0.0,0.0,0.0,64
"(40, 50]","(-30, -20]",0.0,0.0,0.0,64
"(40, 50]","(-20, -10]",2.0,0.00904977375565611,9.04977375565611e-05,64
"(40, 50]","(-10, 0]",2.0,0.00904977375565611,9.04977375565611e-05,64
"(40, 50]","(0, 10]",3.0,0.013574660633484163,0.00013574660633484164,64
"(40, 50]","(10, 20]",2.0,0.00904977375565611,9.04977375565611e-05,64
"(40, 50]","(20, 30]",3.0,0.013574660633484163,0.00013574660633484164,64
"(40, 50]","(30, 40]",0.0,0.0,0.0,64
"(50, 60]","(-40, -30]",0.0,0.0,0.0,64
"(50, 60]","(-30, -20]",0.0,0.0,0.0,64
"(50, 60]","(-20, -10]",0.0,0.0,0.0,64
"(50, 60]","(-10, 0]",2.0,0.00904977375565611,9.04977375565611e-05,64
"(50, 60]","(0, 10]",0.0,0.0,0.0,64
"(50, 60]","(10, 20]",0.0,0.0,0.0,64
"(50, 60]","(20, 30]",1.0,0.004524886877828055,4.524886877828055e-05,64
"(50, 60]","(30, 40]",0.0,0.0,0.0,64
"(60, 70]","(-40, -30]",0.0,0.0,0.0,64
"(60, 70]","(-30, -20]",0.0,0.0,0.0,64
"(60, 70]","(-20, -10]",1.0,0.004524886877828055,4.524886877828055e-05,64
"(60, 70]","(-10, 0]",2.0,0.00904977375565611,9.04977375565611e-05,64
"(60, 70]","(0, 10]",0.0,0.0,0.0,64
"(60, 70]","(10, 20]",0.0,0.0,0.0,64
"(60, 70]","(20, 30]",0.0,0.0,0.0,64
"(60, 70]","(30, 40]",0.0,0.0,0.0,64
"(-10, 0]","(-40, -30]",0.0,0.0,0.0,65
"(-10, 0]","(-30, -20]",0.0,0.0,0.0,65
"(-10, 0]","(-20, -10]",0.0,0.0,0.0,65
"(-10, 0]","(-10, 0]",0.0,0.0,0.0,65
"(-10, 0]","(0, 10]",0.0,0.0,0.0,65
"(-10, 0]","(10, 20]",0.0,0.0,0.0,65
"(-10, 0]","(20, 30]",0.0,0.0,0.0,65
"(-10, 0]","(30, 40]",0.0,0.0,0.0,65
"(0, 10]","(-40, -30]",0.0,0.0,0.0,65
"(0, 10]","(-30, -20]",0.0,0.0,0.0,65
"(0, 10]","(-20, -10]",4.0,0.02,0.0002,65
"(0, 10]","(-10, 0]",16.0,0.08,0.0008,65
"(0, 10]","(0, 10]",7.0,0.035,0.00035000000000000005,65
"(0, 10]","(10, 20]",4.0,0.02,0.0002,65
"(0, 10]","(20, 30]",1.0,0.005,5e-05,65
"(0, 10]","(30, 40]",0.0,0.0,0.0,65
"(10, 20]","(-40, -30]",0.0,0.0,0.0,65
"(10, 20]","(-30, -20]",1.0,0.005,5e-05,65
"(10, 20]","(-20, -10]",19.0,0.095,0.00095,65
"(10, 20]","(-10, 0]",29.0,0.145,0.00145,65
"(10, 20]","(0, 10]",13.0,0.065,0.00065,65
"(10, 20]","(10, 20]",9.0,0.045,0.00045,65
"(10, 20]","(20, 30]",0.0,0.0,0.0,65
"(10, 20]","(30, 40]",0.0,0.0,0.0,65
"(20, 30]","(-40, -30]",1.0,0.005,5e-05,65
"(20, 30]","(-30, -20]",4.0,0.02,0.0002,65
"(20, 30]","(-20, -10]",14.0,0.07,0.0007000000000000001,65
"(20, 30]","(-10, 0]",20.0,0.1,0.001,65
"(20, 30]","(0, 10]",11.0,0.055,0.00055,65
"(20, 30]","(10, 20]",2.0,0.01,0.0001,65
"(20, 30]","(20, 30]",4.0,0.02,0.0002,65
"(20, 30]","(30, 40]",1.0,0.005,5e-05,65
"(30, 40]","(-40, -30]",1.0,0.005,5e-05,65
"(30, 40]","(-30, -20]",1.0,0.005,5e-05,65
"(30, 40]","(-20, -10]",5.0,0.025,0.00025,65
"(30, 40]","(-10, 0]",6.0,0.03,0.0003,65
"(30, 40]","(0, 10]",2.0,0.01,0.0001,65
"(30, 40]","(10, 20]",5.0,0.025,0.00025,65
"(30, 40]","(20, 30]",3.0,0.015,0.00015,65
"(30, 40]","(30, 40]",0.0,0.0,0.0,65
"(40, 50]","(-40, -30]",0.0,0.0,0.0,65
"(40, 50]","(-30, -20]",0.0,0.0,0.0,65
"(40, 50]","(-20, -10]",1.0,0.005,5e-05,65
"(40, 50]","(-10, 0]",2.0,0.01,0.0001,65
"(40, 50]","(0, 10]",2.0,0.01,0.0001,65
"(40, 50]","(10, 20]",2.0,0.01,0.0001,65
"(40, 50]","(20, 30]",3.0,0.015,0.00015,65
"(40, 50]","(30, 40]",0.0,0.0,0.0,65
"(50, 60]","(-40, -30]",0.0,0.0,0.0,65
"(50, 60]","(-30, -20]",0.0,0.0,0.0,65
"(50, 60]","(-20, -10]",0.0,0.0,0.0,65
"(50, 60]","(-10, 0]",2.0,0.01,0.0001,65
"(50, 60]","(0, 10]",1.0,0.005,5e-05,65
"(50, 60]","(10, 20]",0.0,0.0,0.0,65
"(50, 60]","(20, 30]",1.0,0.005,5e-05,65
"(50, 60]","(30, 40]",0.0,0.0,0.0,65
"(60, 70]","(-40, -30]",0.0,0.0,0.0,65
"(60, 70]","(-30, -20]",0.0,0.0,0.0,65
"(60, 70]","(-20, -10]",1.0,0.005,5e-05,65
"(60, 70]","(-10, 0]",2.0,0.01,0.0001,65
"(60, 70]","(0, 10]",0.0,0.0,0.0,65
"(60, 70]","(10, 20]",0.0,0.0,0.0,65
"(60, 70]","(20, 30]",0.0,0.0,0.0,65
"(60, 70]","(30, 40]",0.0,0.0,0.0,65
"(-10, 0]","(-40, -30]",0.0,0.0,0.0,66
"(-10, 0]","(-30, -20]",0.0,0.0,0.0,66
"(-10, 0]","(-20, -10]",0.0,0.0,0.0,66
"(-10, 0]","(-10, 0]",0.0,0.0,0.0,66
"(-10, 0]","(0, 10]",0.0,0.0,0.0,66
"(-10, 0]","(10, 20]",0.0,0.0,0.0,66
"(-10, 0]","(20, 30]",0.0,0.0,0.0,66
"(-10, 0]","(30, 40]",0.0,0.0,0.0,66
"(0, 10]","(-40, -30]",0.0,0.0,0.0,66
"(0, 10]","(-30, -20]",0.0,0.0,0.0,66
"(0, 10]","(-20, -10]",4.0,0.0182648401826484,0.000182648401826484,66
"(0, 10]","(-10, 0]",17.0,0.0776255707762557,0.000776255707762557,66
"(0, 10]","(0, 10]",8.0,0.0365296803652968,0.000365296803652968,66
"(0, 10]","(10, 20]",4.0,0.0182648401826484,0.000182648401826484,66
"(0, 10]","(20, 30]",1.0,0.0045662100456621,4.5662100456621e-05,66
"(0, 10]","(30, 40]",0.0,0.0,0.0,66
"(10, 20]","(-40, -30]",0.0,0.0,0.0,66
"(10, 20]","(-30, -20]",1.0,0.0045662100456621,4.5662100456621e-05,66
"(10, 20]","(-20, -10]",21.0,0.0958904109589041,0.0009589041095890411,66
"(10, 20]","(-10, 0]",31.0,0.1415525114155251,0.0014155251141552512,66
"(10, 20]","(0, 10]",13.0,0.0593607305936073,0.000593607305936073,66
"(10, 20]","(10, 20]",10.0,0.045662100456621,0.00045662100456621003,66
"(10, 20]","(20, 30]",0.0,0.0,0.0,66
"(10, 20]","(30, 40]",0.0,0.0,0.0,66
"(20, 30]","(-40, -30]",1.0,0.0045662100456621,4.5662100456621e-05,66
"(20, 30]","(-30, -20]",6.0,0.0273972602739726,0.000273972602739726,66
"(20, 30]","(-20, -10]",15.0,0.0684931506849315,0.0006849315068493151,66
"(20, 30]","(-10, 0]",22.0,0.1004566210045662,0.001004566210045662,66
"(20, 30]","(0, 10]",12.0,0.0547945205479452,0.000547945205479452,66
"(20, 30]","(10, 20]",3.0,0.0136986301369863,0.000136986301369863,66
"(20, 30]","(20, 30]",4.0,0.0182648401826484,0.000182648401826484,66
"(20, 30]","(30, 40]",1.0,0.0045662100456621,4.5662100456621e-05,66
"(30, 40]","(-40, -30]",1.0,0.0045662100456621,4.5662100456621e-05,66
"(30, 40]","(-30, -20]",1.0,0.0045662100456621,4.5662100456621e-05,66
"(30, 40]","(-20, -10]",5.0,0.0228310502283105,0.00022831050228310502,66
"(30, 40]","(-10, 0]",7.0,0.0319634703196347,0.00031963470319634703,66
"(30, 40]","(0, 10]",2.0,0.0091324200913242,9.1324200913242e-05,66
"(30, 40]","(10, 20]",5.0,0.0228310502283105,0.00022831050228310502,66
"(30, 40]","(20, 30]",3.0,0.0136986301369863,0.000136986301369863,66
"(30, 40]","(30, 40]",0.0,0.0,0.0,66
"(40, 50]","(-40, -30]",0.0,0.0,0.0,66
"(40, 50]","(-30, -20]",0.0,0.0,0.0,66
"(40, 50]","(-20, -10]",1.0,0.0045662100456621,4.5662100456621e-05,66
"(40, 50]","(-10, 0]",3.0,0.0136986301369863,0.000136986301369863,66
"(40, 50]","(0, 10]",3.0,0.0136986301369863,0.000136986301369863,66
"(40, 50]","(10, 20]",3.0,0.0136986301369863,0.000136986301369863,66
"(40, 50]","(20, 30]",4.0,0.0182648401826484,0.000182648401826484,66
"(40, 50]","(30, 40]",0.0,0.0,0.0,66
"(50, 60]","(-40, -30]",0.0,0.0,0.0,66
"(50, 60]","(-30, -20]",0.0,0.0,0.0,66
"(50, 60]","(-20, -10]",0.0,0.0,0.0,66
"(50, 60]","(-10, 0]",2.0,0.0091324200913242,9.1324200913242e-05,66
"(50, 60]","(0, 10]",1.0,0.0045662100456621,4.5662100456621e-05,66
"(50, 60]","(10, 20]",0.0,0.0,0.0,66
"(50, 60]","(20, 30]",1.0,0.0045662100456621,4.5662100456621e-05,66
"(50, 60]","(30, 40]",0.0,0.0,0.0,66
"(60, 70]","(-40, -30]",0.0,0.0,0.0,66
"(60, 70]","(-30, -20]",0.0,0.0,0.0,66
"(60, 70]","(-20, -10]",1.0,0.0045662100456621,4.5662100456621e-05,66
"(60, 70]","(-10, 0]",2.0,0.0091324200913242,9.1324200913242e-05,66
"(60, 70]","(0, 10]",0.0,0.0,0.0,66
"(60, 70]","(10, 20]",0.0,0.0,0.0,66
"(60, 70]","(20, 30]",0.0,0.0,0.0,66
"(60, 70]","(30, 40]",0.0,0.0,0.0,66
"(-10, 0]","(-40, -30]",0.0,0.0,0.0,67
"(-10, 0]","(-30, -20]",0.0,0.0,0.0,67
"(-10, 0]","(-20, -10]",0.0,0.0,0.0,67
"(-10, 0]","(-10, 0]",0.0,0.0,0.0,67
"(-10, 0]","(0, 10]",0.0,0.0,0.0,67
"(-10, 0]","(10, 20]",0.0,0.0,0.0,67
"(-10, 0]","(20, 30]",0.0,0.0,0.0,67
"(-10, 0]","(30, 40]",0.0,0.0,0.0,67
"(0, 10]","(-40, -30]",0.0,0.0,0.0,67
"(0, 10]","(-30, -20]",0.0,0.0,0.0,67
"(0, 10]","(-20, -10]",3.0,0.014925373134328358,0.00014925373134328358,67
"(0, 10]","(-10, 0]",16.0,0.07960199004975124,0.0007960199004975124,67
"(0, 10]","(0, 10]",7.0,0.03482587064676617,0.0003482587064676617,67
"(0, 10]","(10, 20]",4.0,0.01990049751243781,0.0001990049751243781,67
"(0, 10]","(20, 30]",1.0,0.004975124378109453,4.9751243781094526e-05,67
"(0, 10]","(30, 40]",0.0,0.0,0.0,67
"(10, 20]","(-40, -30]",0.0,0.0,0.0,67
"(10, 20]","(-30, -20]",1.0,0.004975124378109453,4.9751243781094526e-05,67
"(10, 20]","(-20, -10]",17.0,0.0845771144278607,0.000845771144278607,67
"(10, 20]","(-10, 0]",25.0,0.12437810945273632,0.0012437810945273632,67
"(10, 20]","(0, 10]",12.0,0.05970149253731343,0.0005970149253731343,67
"(10, 20]","(10, 20]",9.0,0.04477611940298507,0.0004477611940298507,67
"(10, 20]","(20, 30]",0.0,0.0,0.0,67
"(10, 20]","(30, 40]",0.0,0.0,0.0,67
"(20, 30]","(-40, -30]",1.0,0.004975124378109453,4.9751243781094526e-05,67
"(20, 30]","(-30, -20]",6.0,0.029850746268656716,0.00029850746268656717,67
"(20, 30]","(-20, -10]",14.0,0.06965174129353234,0.0006965174129353234,67
"(20, 30]","(-10, 0]",21.0,0.1044776119402985,0.001044776119402985,67
"(20, 30]","(0, 10]",12.0,0.05970149253731343,0.0005970149253731343,67
"(20, 30]","(10, 20]",4.0,0.01990049751243781,0.0001990049751243781,67
"(20, 30]","(20, 30]",3.0,0.014925373134328358,0.00014925373134328358,67
"(20, 30]","(30, 40]",1.0,0.004975124378109453,4.9751243781094526e-05,67
"(30, 40]","(-40, -30]",1.0,0.004975124378109453,4.9751243781094526e-05,67
"(30, 40]","(-30, -20]",1.0,0.004975124378109453,4.9751243781094526e-05,67
"(30, 40]","(-20, -10]",4.0,0.01990049751243781,0.0001990049751243781,67
"(30, 40]","(-10, 0]",8.0,0.03980099502487562,0.0003980099502487562,67
"(30, 40]","(0, 10]",2.0,0.009950248756218905,9.950248756218905e-05,67
"(30, 40]","(10, 20]",3.0,0.014925373134328358,0.00014925373134328358,67
"(30, 40]","(20, 30]",4.0,0.01990049751243781,0.0001990049751243781,67
"(30, 40]","(30, 40]",0.0,0.0,0.0,67
"(40, 50]","(-40, -30]",0.0,0.0,0.0,67
"(40, 50]","(-30, -20]",0.0,0.0,0.0,67
"(40, 50]","(-20, -10]",1.0,0.004975124378109453,4.9751243781094526e-05,67
"(40, 50]","(-10, 0]",3.0,0.014925373134328358,0.00014925373134328358,67
"(40, 50]","(0, 10]",3.0,0.014925373134328358,0.00014925373134328358,67
"(40, 50]","(10, 20]",3.0,0.014925373134328358,0.00014925373134328358,67
"(40, 50]","(20, 30]",4.0,0.01990049751243781,0.0001990049751243781,67
"(40, 50]","(30, 40]",0.0,0.0,0.0,67
"(50, 60]","(-40, -30]",0.0,0.0,0.0,67
"(50, 60]","(-30, -20]",0.0,0.0,0.0,67
"(50, 60]","(-20, -10]",0.0,0.0,0.0,67
"(50, 60]","(-10, 0]",2.0,0.009950248756218905,9.950248756218905e-05,67
"(50, 60]","(0, 10]",1.0,0.004975124378109453,4.9751243781094526e-05,67
"(50, 60]","(10, 20]",0.0,0.0,0.0,67
"(50, 60]","(20, 30]",1.0,0.004975124378109453,4.9751243781094526e-05,67
"(50, 60]","(30, 40]",0.0,0.0,0.0,67
"(60, 70]","(-40, -30]",0.0,0.0,0.0,67
"(60, 70]","(-30, -20]",0.0,0.0,0.0,67
"(60, 70]","(-20, -10]",1.0,0.004975124378109453,4.9751243781094526e-05,67
"(60, 70]","(-10, 0]",2.0,0.009950248756218905,9.950248756218905e-05,67
"(60, 70]","(0, 10]",0.0,0.0,0.0,67
"(60, 70]","(10, 20]",0.0,0.0,0.0,67
"(60, 70]","(20, 30]",0.0,0.0,0.0,67
"(60, 70]","(30, 40]",0.0,0.0,0.0,67
"(-10, 0]","(-40, -30]",0.0,0.0,0.0,68
"(-10, 0]","(-30, -20]",0.0,0.0,0.0,68
"(-10, 0]","(-20, -10]",0.0,0.0,0.0,68
"(-10, 0]","(-10, 0]",0.0,0.0,0.0,68
"(-10, 0]","(0, 10]",0.0,0.0,0.0,68
"(-10, 0]","(10, 20]",0.0,0.0,0.0,68
"(-10, 0]","(20, 30]",0.0,0.0,0.0,68
"(-10, 0]","(30, 40]",0.0,0.0,0.0,68
"(0, 10]","(-40, -30]",0.0,0.0,0.0,68
"(0, 10]","(-30, -20]",1.0,0.004694835680751174,4.694835680751174e-05,68
"(0, 10]","(-20, -10]",3.0,0.014084507042253521,0.00014084507042253522,68
"(0, 10]","(-10, 0]",16.0,0.07511737089201878,0.0007511737089201878,68
"(0, 10]","(0, 10]",9.0,0.04225352112676056,0.0004225352112676056,68
"(0, 10]","(10, 20]",6.0,0.028169014084507043,0.00028169014084507044,68
"(0, 10]","(20, 30]",1.0,0.004694835680751174,4.694835680751174e-05,68
"(0, 10]","(30, 40]",0.0,0.0,0.0,68
"(10, 20]","(-40, -30]",0.0,0.0,0.0,68
"(10, 20]","(-30, -20]",1.0,0.004694835680751174,4.694835680751174e-05,68
"(10, 20]","(-20, -10]",18.0,0.08450704225352113,0.0008450704225352112,68
"(10, 20]","(-10, 0]",26.0,0.12206572769953052,0.0012206572769953052,68
"(10, 20]","(0, 10]",13.0,0.06103286384976526,0.0006103286384976526,68
"(10, 20]","(10, 20]",10.0,0.046948356807511735,0.00046948356807511736,68
"(10, 20]","(20, 30]",0.0,0.0,0.0,68
"(10, 20]","(30, 40]",0.0,0.0,0.0,68
"(20, 30]","(-40, -30]",1.0,0.004694835680751174,4.694835680751174e-05,68
"(20, 30]","(-30, -20]",6.0,0.028169014084507043,0.00028169014084507044,68
"(20, 30]","(-20, -10]",14.0,0.06572769953051644,0.0006572769953051644,68
"(20, 30]","(-10, 0]",21.0,0.09859154929577464,0.0009859154929577464,68
"(20, 30]","(0, 10]",12.0,0.056338028169014086,0.0005633802816901409,68
"(20, 30]","(10, 20]",4.0,0.018779342723004695,0.00018779342723004695,68
"(20, 30]","(20, 30]",3.0,0.014084507042253521,0.00014084507042253522,68
"(20, 30]","(30, 40]",1.0,0.004694835680751174,4.694835680751174e-05,68
"(30, 40]","(-40, -30]",1.0,0.004694835680751174,4.694835680751174e-05,68
"(30, 40]","(-30, -20]",1.0,0.004694835680751174,4.694835680751174e-05,68
"(30, 40]","(-20, -10]",4.0,0.018779342723004695,0.00018779342723004695,68
"(30, 40]","(-10, 0]",8.0,0.03755868544600939,0.0003755868544600939,68
"(30, 40]","(0, 10]",3.0,0.014084507042253521,0.00014084507042253522,68
"(30, 40]","(10, 20]",3.0,0.014084507042253521,0.00014084507042253522,68
"(30, 40]","(20, 30]",4.0,0.018779342723004695,0.00018779342723004695,68
"(30, 40]","(30, 40]",0.0,0.0,0.0,68
"(40, 50]","(-40, -30]",0.0,0.0,0.0,68
"(40, 50]","(-30, -20]",0.0,0.0,0.0,68
"(40, 50]","(-20, -10]",2.0,0.009389671361502348,9.389671361502347e-05,68
"(40, 50]","(-10, 0]",3.0,0.014084507042253521,0.00014084507042253522,68
"(40, 50]","(0, 10]",3.0,0.014084507042253521,0.00014084507042253522,68
"(40, 50]","(10, 20]",3.0,0.014084507042253521,0.00014084507042253522,68
"(40, 50]","(20, 30]",4.0,0.018779342723004695,0.00018779342723004695,68
"(40, 50]","(30, 40]",0.0,0.0,0.0,68
"(50, 60]","(-40, -30]",0.0,0.0,0.0,68
"(50, 60]","(-30, -20]",0.0,0.0,0.0,68
"(50, 60]","(-20, -10]",0.0,0.0,0.0,68
"(50, 60]","(-10, 0]",3.0,0.014084507042253521,0.00014084507042253522,68
"(50, 60]","(0, 10]",1.0,0.004694835680751174,4.694835680751174e-05,68
"(50, 60]","(10, 20]",0.0,0.0,0.0,68
"(50, 60]","(20, 30]",1.0,0.004694835680751174,4.694835680751174e-05,68
"(50, 60]","(30, 40]",0.0,0.0,0.0,68
"(60, 70]","(-40, -30]",0.0,0.0,0.0,68
"(60, 70]","(-30, -20]",0.0,0.0,0.0,68
"(60, 70]","(-20, -10]",1.0,0.004694835680751174,4.694835680751174e-05,68
"(60, 70]","(-10, 0]",2.0,0.009389671361502348,9.389671361502347e-05,68
"(60, 70]","(0, 10]",0.0,0.0,0.0,68
"(60, 70]","(10, 20]",0.0,0.0,0.0,68
"(60, 70]","(20, 30]",0.0,0.0,0.0,68
"(60, 70]","(30, 40]",0.0,0.0,0.0,68
"(-10, 0]","(-40, -30]",0.0,0.0,0.0,69
"(-10, 0]","(-30, -20]",0.0,0.0,0.0,69
"(-10, 0]","(-20, -10]",0.0,0.0,0.0,69
"(-10, 0]","(-10, 0]",0.0,0.0,0.0,69
"(-10, 0]","(0, 10]",0.0,0.0,0.0,69
"(-10, 0]","(10, 20]",0.0,0.0,0.0,69
"(-10, 0]","(20, 30]",0.0,0.0,0.0,69
"(-10, 0]","(30, 40]",0.0,0.0,0.0,69
"(0, 10]","(-40, -30]",0.0,0.0,0.0,69
"(0, 10]","(-30, -20]",1.0,0.004484304932735426,4.484304932735426e-05,69
"(0, 10]","(-20, -10]",3.0,0.013452914798206279,0.0001345291479820628,69
"(0, 10]","(-10, 0]",17.0,0.07623318385650224,0.0007623318385650224,69
"(0, 10]","(0, 10]",9.0,0.04035874439461883,0.0004035874439461883,69
"(0, 10]","(10, 20]",6.0,0.026905829596412557,0.0002690582959641256,69
"(0, 10]","(20, 30]",1.0,0.004484304932735426,4.484304932735426e-05,69
"(0, 10]","(30, 40]",0.0,0.0,0.0,69
"(10, 20]","(-40, -30]",0.0,0.0,0.0,69
"(10, 20]","(-30, -20]",1.0,0.004484304932735426,4.484304932735426e-05,69
"(10, 20]","(-20, -10]",19.0,0.08520179372197309,0.0008520179372197309,69
"(10, 20]","(-10, 0]",26.0,0.11659192825112108,0.001165919282511211,69
"(10, 20]","(0, 10]",13.0,0.05829596412556054,0.0005829596412556054,69
"(10, 20]","(10, 20]",11.0,0.04932735426008968,0.0004932735426008968,69
"(10, 20]","(20, 30]",0.0,0.0,0.0,69
"(10, 20]","(30, 40]",1.0,0.004484304932735426,4.484304932735426e-05,69
"(20, 30]","(-40, -30]",1.0,0.004484304932735426,4.484304932735426e-05,69
"(20, 30]","(-30, -20]",6.0,0.026905829596412557,0.0002690582959641256,69
"(20, 30]","(-20, -10]",14.0,0.06278026905829596,0.0006278026905829596,69
"(20, 30]","(-10, 0]",22.0,0.09865470852017937,0.0009865470852017937,69
"(20, 30]","(0, 10]",13.0,0.05829596412556054,0.0005829596412556054,69
"(20, 30]","(10, 20]",4.0,0.017937219730941704,0.00017937219730941703,69
"(20, 30]","(20, 30]",3.0,0.013452914798206279,0.0001345291479820628,69
"(20, 30]","(30, 40]",1.0,0.004484304932735426,4.484304932735426e-05,69
"(30, 40]","(-40, -30]",1.0,0.004484304932735426,4.484304932735426e-05,69
"(30, 40]","(-30, -20]",1.0,0.004484304932735426,4.484304932735426e-05,69
"(30, 40]","(-20, -10]",4.0,0.017937219730941704,0.00017937219730941703,69
"(30, 40]","(-10, 0]",9.0,0.04035874439461883,0.0004035874439461883,69
